customer_id,first_name,last_name,username,email,gender,birthdate,first_join_date
4314,Caket,Siregar,5a01c562-b74e-4f4e-b848-f5a30f2fa4b8,5a01c562_b74e_4f4e_b848_f5a30f2fa4b8@startupcampus.id,M,1998-10-16,2022-07-16
50051,Restu,Purnawati,749566ab-cbc0-4306-93f5-94c3b741389f,749566ab_cbc0_4306_93f5_94c3b741389f@startupcampus.id,F,1984-02-25,2020-11-28
77360,Jessica,Mulyani,054c33a0-bff3-4cb3-a701-40c7d37c07a1,054c33a0_bff3_4cb3_a701_40c7d37c07a1@zakyfoundation.org,F,2002-03-17,2018-05-19
79379,Jasmin,Suartini,8c344364-9a6f-4209-a56a-0ce723aac95a,8c344364_9a6f_4209_a56a_0ce723aac95a@startupcampus.id,F,2001-03-14,2020-07-31
57547,Candra,Anggriawan,fd03b648-9034-47fe-b0a3-d7b9f5260633,fd03b648_9034_47fe_b0a3_d7b9f5260633@startupcampus.id,M,2001-09-19,2020-06-28
65487,Ida,Pudjiastuti,8cca5143-9f0b-457a-9f9d-0c6137e59119,8cca5143_9f0b_457a_9f9d_0c6137e59119@startupcampus.id,F,1991-03-27,2022-01-08
3296,Gabriella,Haryanti,55f15caf-547f-4378-b813-be109a26194c,55f15caf_547f_4378_b813_be109a26194c@zakyfoundation.org,F,1991-03-07,2021-10-30
86275,Puput,Oktaviani,5ac5a389-d7c0-4b72-8f02-59cfcc7916f6,5ac5a389_d7c0_4b72_8f02_59cfcc7916f6@startupcampus.id,F,2001-04-26,2021-06-14
30386,Cakrawala,Ramadan,1c9d0363-1708-48ca-882b-96b7a5be7231,1c9d0363_1708_48ca_882b_96b7a5be7231@zakyfoundation.org,M,1993-02-28,2016-08-15
98144,Limar,Narpati,bac634a1-6fba-40fb-a988-ba6f6a044cc7,bac634a1_6fba_40fb_a988_ba6f6a044cc7@startupcampus.id,M,2003-06-06,2019-05-07
62316,Winda,Nasyidah,1f80fbc2-c56d-4412-9fa6-758b7b8f00b7,1f80fbc2_c56d_4412_9fa6_758b7b8f00b7@zakyfoundation.org,F,2000-04-11,2020-02-22
86647,Paulin,Utami,04bc52d0-48c5-44b8-bb74-f2df0220e6ab,04bc52d0_48c5_44b8_bb74_f2df0220e6ab@startupcampus.id,F,2002-09-29,2017-01-08
23003,Dwi,Gunawan,7324e400-9cd0-4afa-b105-9f3b13cba9c8,7324e400_9cd0_4afa_b105_9f3b13cba9c8@startupcampus.id,M,2001-07-16,2019-12-01
4746,Paramita,Hartati,fc20c248-978b-418a-ae4c-ac7ecfdbfae6,fc20c248_978b_418a_ae4c_ac7ecfdbfae6@zakyfoundation.org,F,1990-09-19,2022-03-06
23201,Jelita,Puspita,aad211d4-126d-4533-a799-56baf446b2af,aad211d4_126d_4533_a799_56baf446b2af@zakyfoundation.org,F,1983-10-31,2020-03-29
54313,Cahyadi,Dabukke,a5e158dc-c25c-4c08-ad17-caf1b195ec08,a5e158dc_c25c_4c08_ad17_caf1b195ec08@zakyfoundation.org,M,2001-02-13,2019-05-07
54504,Agnes,Usada,d55a6669-aab3-49d4-9c03-b259f40e450b,d55a6669_aab3_49d4_9c03_b259f40e450b@startupcampus.id,F,1989-01-26,2021-12-04
84824,Mala,Pudjiastuti,a7e9ad97-b879-47e0-8306-389e873412db,a7e9ad97_b879_47e0_8306_389e873412db@startupcampus.id,F,1991-11-30,2022-03-05
2927,Gina,Farida,33a01846-c67c-4dc4-9fba-800e16f89354,33a01846_c67c_4dc4_9fba_800e16f89354@startupcampus.id,F,1985-09-20,2022-01-15
66079,Calista,Nasyidah,a74bf7cb-3047-411c-8662-9e19013c9e18,a74bf7cb_3047_411c_8662_9e19013c9e18@zakyfoundation.org,F,1996-08-10,2021-07-03
75817,Kenzie,Napitupulu,70197a9e-4851-41d3-acf8-4bc2aa7c51c8,70197a9e_4851_41d3_acf8_4bc2aa7c51c8@zakyfoundation.org,M,1995-01-23,2021-07-04
2630,Hilda,Yulianti,72a467a6-49a3-4974-8f56-5ce98af63bcd,72a467a6_49a3_4974_8f56_5ce98af63bcd@zakyfoundation.org,F,1998-10-13,2021-07-25
83927,Ayu,Nuraini,873c8961-3e71-4965-b5b5-4753a90ba19e,873c8961_3e71_4965_b5b5_4753a90ba19e@startupcampus.id,F,1996-06-18,2018-09-22
59249,Lidya,Suartini,f8601c74-ee9e-4fdc-b519-184fb9f3a65c,f8601c74_ee9e_4fdc_b519_184fb9f3a65c@startupcampus.id,F,1997-08-28,2021-02-21
19187,Vivi,Fujiati,e83653fa-59de-4df8-9c9a-eff8e3dbbbe6,e83653fa_59de_4df8_9c9a_eff8e3dbbbe6@zakyfoundation.org,F,1991-01-20,2018-09-16
1625,Mustofa,Tamba,36b90d25-bbca-46dc-ae8b-6dd66e7a6ddb,36b90d25_bbca_46dc_ae8b_6dd66e7a6ddb@startupcampus.id,M,1997-02-28,2020-04-11
19235,Zulfa,Laksita,157c12da-8871-46db-91d6-b242bd44e371,157c12da_8871_46db_91d6_b242bd44e371@startupcampus.id,F,1998-08-12,2021-01-03
54953,Iriana,Sudiati,c5b3309e-7d62-491f-be0f-d8c68173582b,c5b3309e_7d62_491f_be0f_d8c68173582b@startupcampus.id,F,1993-11-22,2017-01-03
76830,Kadir,Zulkarnain,a3aa389f-9554-4adf-8555-45444523aae8,a3aa389f_9554_4adf_8555_45444523aae8@zakyfoundation.org,M,2000-01-29,2020-07-26
90778,Gaman,Sirait,a1f040df-4a6a-4665-b6bf-09f68bad8568,a1f040df_4a6a_4665_b6bf_09f68bad8568@zakyfoundation.org,M,1998-01-29,2019-03-09
86762,Vivi,Riyanti,1815fe15-43bc-4cd3-ae27-1bebec47c2b3,1815fe15_43bc_4cd3_ae27_1bebec47c2b3@startupcampus.id,F,1993-11-22,2017-06-24
30516,Ani,Rahmawati,4b3f4080-d06f-455c-87ca-332e274e2171,4b3f4080_d06f_455c_87ca_332e274e2171@startupcampus.id,F,1981-11-28,2019-11-17
54390,Lanang,Situmorang,29c2ca07-a06b-4e89-bb97-ae62074db16e,29c2ca07_a06b_4e89_bb97_ae62074db16e@zakyfoundation.org,M,1993-06-23,2020-01-18
79644,Eva,Yuliarti,e5fd5f67-b858-4e38-9714-5c6f47920dfb,e5fd5f67_b858_4e38_9714_5c6f47920dfb@startupcampus.id,F,1977-11-30,2020-03-20
53147,Ellis,Yuliarti,5be804ff-e53d-4c12-9513-41bca0ba99e1,5be804ff_e53d_4c12_9513_41bca0ba99e1@zakyfoundation.org,F,2007-09-01,2018-11-24
63395,Mitra,Mustofa,b32cfbf8-2c1e-4d6c-b00c-afa353db4feb,b32cfbf8_2c1e_4d6c_b00c_afa353db4feb@startupcampus.id,M,1984-11-11,2022-02-06
1667,Kadir,Salahudin,06a51977-f545-4330-a26a-9a3f48c7938c,06a51977_f545_4330_a26a_9a3f48c7938c@startupcampus.id,M,2002-12-14,2021-12-01
498,Purwadi,Narpati,74c4b808-c7c1-4320-bc9e-ac484c4fae02,74c4b808_c7c1_4320_bc9e_ac484c4fae02@startupcampus.id,M,1997-06-24,2021-01-31
30169,Vanya,Nasyiah,4f0c1cea-0242-4223-9028-4b1bae4d449e,4f0c1cea_0242_4223_9028_4b1bae4d449e@zakyfoundation.org,F,2008-10-06,2021-06-05
20890,Viktor,Budiyanto,b6cef5d3-9bfe-412b-9e91-062ae5616c2c,b6cef5d3_9bfe_412b_9e91_062ae5616c2c@startupcampus.id,M,2005-11-30,2017-02-19
62232,Eka,Maulana,efa76e6f-0fd3-497e-a6b5-94608c28d04a,efa76e6f_0fd3_497e_a6b5_94608c28d04a@startupcampus.id,M,1978-03-27,2020-06-07
28611,Radika,Hidayanto,bf22e761-5561-4d3b-ab03-480f77bb5520,bf22e761_5561_4d3b_ab03_480f77bb5520@zakyfoundation.org,M,1972-06-30,2018-08-26
73068,Rini,Suryatmi,0c5c2400-c07b-430a-9849-addde8c0dd12,0c5c2400_c07b_430a_9849_addde8c0dd12@zakyfoundation.org,F,2003-03-09,2022-05-08
29674,Sakura,Laksita,56019e08-0821-4a73-938b-d97c03feab79,56019e08_0821_4a73_938b_d97c03feab79@startupcampus.id,F,1988-05-29,2022-07-23
4548,Wadi,Megantara,866a8212-d0e8-4688-ae5d-b3eb36bfe604,866a8212_d0e8_4688_ae5d_b3eb36bfe604@startupcampus.id,M,2001-10-24,2021-12-04
91734,Kayla,Mandasari,ced6151d-76ea-4a66-ad3d-6401cf551ea5,ced6151d_76ea_4a66_ad3d_6401cf551ea5@zakyfoundation.org,F,1987-06-08,2021-07-22
53455,Aisyah,Widiastuti,fc474519-4d04-472c-b75e-3b5f060fc2a5,fc474519_4d04_472c_b75e_3b5f060fc2a5@zakyfoundation.org,F,1991-01-07,2020-07-11
59366,Laila,Safitri,e6c27079-c373-43dd-8985-7acdb46b45bf,e6c27079_c373_43dd_8985_7acdb46b45bf@startupcampus.id,F,1997-07-01,2021-09-18
48163,Jarwi,Simanjuntak,420b8c4b-83db-4a67-b47e-5869fc7ad660,420b8c4b_83db_4a67_b47e_5869fc7ad660@zakyfoundation.org,M,1996-03-22,2019-05-04
93992,Diah,Astuti,d2fa131d-ce6b-411b-9b32-3eed4e7168f4,d2fa131d_ce6b_411b_9b32_3eed4e7168f4@startupcampus.id,F,1990-01-05,2020-07-18
23273,Marwata,Sihombing,8da33ab8-0560-49fb-a126-49bcc025844f,8da33ab8_0560_49fb_a126_49bcc025844f@startupcampus.id,M,2004-05-16,2019-10-27
93085,Nrima,Megantara,0dbae6bc-9c8b-4070-b268-c165a8da2fb7,0dbae6bc_9c8b_4070_b268_c165a8da2fb7@zakyfoundation.org,M,1999-02-08,2019-05-04
48314,Jane,Kuswandari,e100206f-b847-4496-b775-a583454159a0,e100206f_b847_4496_b775_a583454159a0@zakyfoundation.org,F,2007-12-09,2020-08-01
17471,Tira,Uyainah,fffff2b9-2c1d-45cd-9ead-dd4bdf664a7b,fffff2b9_2c1d_45cd_9ead_dd4bdf664a7b@zakyfoundation.org,F,2002-06-11,2020-11-14
30351,Ida,Pratiwi,5e74a4a4-b7ff-4aa9-bedc-33801c811a1e,5e74a4a4_b7ff_4aa9_bedc_33801c811a1e@startupcampus.id,F,1995-04-11,2016-08-21
9846,Yuliana,Hassanah,66b6de06-9fef-4ee9-846f-e23809b65ec3,66b6de06_9fef_4ee9_846f_e23809b65ec3@zakyfoundation.org,F,1996-08-03,2017-03-25
62527,Daruna,Wahyudin,c30d8a7f-cb80-4e12-95ac-84c9a5eb3bf0,c30d8a7f_cb80_4e12_95ac_84c9a5eb3bf0@startupcampus.id,M,1995-12-12,2017-10-14
31994,Karimah,Rahimah,e4f92871-109f-4745-bd0f-ba746a49a501,e4f92871_109f_4745_bd0f_ba746a49a501@startupcampus.id,F,1998-08-17,2021-03-05
81520,Jayadi,Nugroho,09f7b1af-5792-4b02-8840-ae1269066e30,09f7b1af_5792_4b02_8840_ae1269066e30@zakyfoundation.org,M,1993-03-12,2016-12-17
45923,Fitria,Maryati,554dc752-1a41-435d-a266-47169d53851b,554dc752_1a41_435d_a266_47169d53851b@zakyfoundation.org,F,2009-04-05,2020-12-19
55177,Slamet,Nugroho,abbaa424-7a90-43ec-91a3-82b275eb90fc,abbaa424_7a90_43ec_91a3_82b275eb90fc@startupcampus.id,M,1994-06-29,2018-12-08
25910,Cakrabirawa,Lazuardi,aec76c56-a743-4f6f-8a5d-2a2aa89ed227,aec76c56_a743_4f6f_8a5d_2a2aa89ed227@startupcampus.id,M,1997-06-27,2019-11-30
54933,Padmi,Purwanti,4d14c781-140f-4a94-8ae9-c3527135f7a0,4d14c781_140f_4a94_8ae9_c3527135f7a0@startupcampus.id,F,1996-02-05,2018-09-29
40746,Anggabaya,Putra,f9fa84ed-2e43-422e-8c2a-a9b350babf9d,f9fa84ed_2e43_422e_8c2a_a9b350babf9d@startupcampus.id,M,1985-03-11,2019-08-18
92949,Latika,Susanti,af021ce9-06a4-43cc-a627-a33d1ac349a6,af021ce9_06a4_43cc_a627_a33d1ac349a6@startupcampus.id,F,1993-01-15,2019-07-14
95670,Zulaikha,Lailasari,7aa2dfbb-406d-4e82-b0cd-e4d059474b8a,7aa2dfbb_406d_4e82_b0cd_e4d059474b8a@startupcampus.id,F,1985-06-07,2022-05-09
29943,Labuh,Putra,a3da45c0-60d9-4d8d-a17c-731e57ed3263,a3da45c0_60d9_4d8d_a17c_731e57ed3263@zakyfoundation.org,M,2004-09-27,2019-12-15
43866,Gawati,Hastuti,c4e3adf4-7330-4637-881d-947b0bdf0f9b,c4e3adf4_7330_4637_881d_947b0bdf0f9b@startupcampus.id,F,1989-11-05,2017-07-09
37346,Nugraha,Mandala,9549d4e5-720e-4662-9663-8f467054ad4a,9549d4e5_720e_4662_9663_8f467054ad4a@startupcampus.id,M,2002-09-22,2022-07-02
83959,Vanya,Melani,b3ca7ba5-50c9-480a-834a-aa386895262c,b3ca7ba5_50c9_480a_834a_aa386895262c@startupcampus.id,F,2002-01-19,2018-04-27
34638,Kambali,Winarno,d52bfbd8-e22c-4109-8cb8-c1534b8cff55,d52bfbd8_e22c_4109_8cb8_c1534b8cff55@startupcampus.id,M,2000-03-22,2019-11-05
66863,Zalindra,Farida,11565b64-65d5-46ca-a988-36a67d655579,11565b64_65d5_46ca_a988_36a67d655579@zakyfoundation.org,F,1982-07-20,2017-11-11
27869,Cornelia,Farida,bc2bee70-9915-48da-aa8a-d623a3dfbc0a,bc2bee70_9915_48da_aa8a_d623a3dfbc0a@zakyfoundation.org,F,2004-12-24,2020-05-16
44255,Ida,Nasyidah,d51a289f-44f3-472f-9c4b-b861d7722848,d51a289f_44f3_472f_9c4b_b861d7722848@zakyfoundation.org,F,1973-07-31,2021-10-30
69227,Ridwan,Prasetya,d2085516-b059-40e8-8423-5d73603a59fe,d2085516_b059_40e8_8423_5d73603a59fe@zakyfoundation.org,M,1995-06-08,2020-03-21
39897,Jelita,Wulandari,e8f2ee1e-e423-4e29-8a90-5776b8d0981b,e8f2ee1e_e423_4e29_8a90_5776b8d0981b@startupcampus.id,F,1984-11-25,2021-04-25
64993,Amalia,Maryati,784641fb-74dd-49b8-91bf-e60826f30bbf,784641fb_74dd_49b8_91bf_e60826f30bbf@zakyfoundation.org,F,2005-03-27,2021-06-27
98791,Malik,Nugroho,5f51e97e-ba0c-4716-bdce-76f5f14453a0,5f51e97e_ba0c_4716_bdce_76f5f14453a0@startupcampus.id,M,1973-04-30,2018-09-30
43617,Nasim,Hardiansyah,a203192d-6260-4d72-9059-76f2527b3ce6,a203192d_6260_4d72_9059_76f2527b3ce6@zakyfoundation.org,M,2000-08-30,2017-09-16
41622,Malika,Nurdiyanti,49f0bc86-bc4f-46e3-8e1f-617b93168bd8,49f0bc86_bc4f_46e3_8e1f_617b93168bd8@startupcampus.id,F,2003-10-02,2022-01-01
36407,Eka,Sitompul,775d4d19-8030-4d95-b8bb-8e2e527b2344,775d4d19_8030_4d95_b8bb_8e2e527b2344@startupcampus.id,M,1995-12-19,2021-08-14
90069,Tania,Mayasari,9885de2d-321a-4bd8-ad13-fa2ce87b39a6,9885de2d_321a_4bd8_ad13_fa2ce87b39a6@zakyfoundation.org,F,2003-07-29,2021-08-12
3726,Gangsa,Haryanto,4a1634b4-5db9-4172-8dc5-eff6875e3410,4a1634b4_5db9_4172_8dc5_eff6875e3410@zakyfoundation.org,M,1996-08-09,2017-07-29
13421,Estiawan,Budiyanto,23e0a87b-b414-435d-bd5d-fba90d89bfe7,23e0a87b_b414_435d_bd5d_fba90d89bfe7@startupcampus.id,M,1984-03-07,2017-10-01
44132,Dodo,Thamrin,95bcd502-8b24-402c-8e32-049ea09ce9c9,95bcd502_8b24_402c_8e32_049ea09ce9c9@startupcampus.id,M,1991-09-14,2019-02-12
12834,Malika,Farida,b1085f79-b386-417a-b1ff-99ab9f0a0bbb,b1085f79_b386_417a_b1ff_99ab9f0a0bbb@startupcampus.id,F,1987-07-12,2019-03-29
17063,Lalita,Safitri,d3987bf9-126a-40af-9f4c-af84963e58e5,d3987bf9_126a_40af_9f4c_af84963e58e5@startupcampus.id,F,2005-12-11,2021-08-28
70134,Azalea,Sudiati,2a2afdfe-87c4-4695-b521-4fbd60f628e7,2a2afdfe_87c4_4695_b521_4fbd60f628e7@startupcampus.id,F,2004-03-22,2020-08-02
80599,Ella,Yuliarti,f7e0a03f-f2bf-4621-bdbb-973f53280a16,f7e0a03f_f2bf_4621_bdbb_973f53280a16@zakyfoundation.org,F,1992-04-09,2021-03-04
29814,Danuja,Nainggolan,282ef150-1746-4a39-ad6d-16b4180b5b2f,282ef150_1746_4a39_ad6d_16b4180b5b2f@startupcampus.id,M,1975-05-04,2019-07-27
91625,Ismail,Najmudin,ff6026fb-0a91-4c06-837a-ff07e8a677ad,ff6026fb_0a91_4c06_837a_ff07e8a677ad@startupcampus.id,M,2007-07-15,2019-07-03
25558,Lidya,Padmasari,adc0a301-7ddf-44fe-923e-8bc74a6b888f,adc0a301_7ddf_44fe_923e_8bc74a6b888f@startupcampus.id,F,1978-06-14,2019-07-20
21587,Kezia,Usamah,8468a0dc-e2bf-493c-9d0f-d90ae144d46c,8468a0dc_e2bf_493c_9d0f_d90ae144d46c@startupcampus.id,F,2007-04-07,2019-05-18
21048,Padmi,Usamah,6115a597-5fbf-4d1f-8e21-340c85b4ba94,6115a597_5fbf_4d1f_8e21_340c85b4ba94@startupcampus.id,F,2001-10-20,2020-10-03
65953,Elisa,Puspita,6f1070be-4232-4ad6-add2-83f2516c23ba,6f1070be_4232_4ad6_add2_83f2516c23ba@startupcampus.id,F,1989-04-06,2018-05-06
27799,Carla,Mulyani,15340002-0e75-44f6-b14d-60c6a0570736,15340002_0e75_44f6_b14d_60c6a0570736@startupcampus.id,F,1998-05-13,2021-05-08
31669,Bahuraksa,Wacana,a5c7c6f0-a46b-4f72-b039-352340ef4753,a5c7c6f0_a46b_4f72_b039_352340ef4753@zakyfoundation.org,M,1992-07-20,2018-09-30
25570,Ozy,Mansur,34a83b1a-f10f-434e-b574-f3a196807ba7,34a83b1a_f10f_434e_b574_f3a196807ba7@zakyfoundation.org,M,1991-07-29,2019-05-14
70591,Siska,Wastuti,adecaa2b-dd19-4b06-8b24-48df3b757ec6,adecaa2b_dd19_4b06_8b24_48df3b757ec6@startupcampus.id,F,2009-12-03,2021-05-15
76799,Rama,Samosir,d7ffba98-b1f0-4c3f-a00d-ce775ee7d6a3,d7ffba98_b1f0_4c3f_a00d_ce775ee7d6a3@startupcampus.id,M,1985-05-15,2022-03-05
76671,Kardi,Adriansyah,03c91188-6746-4a24-884a-12e71f875e81,03c91188_6746_4a24_884a_12e71f875e81@startupcampus.id,M,2003-04-12,2018-09-23
17217,Bakidin,Salahudin,6bb5ec11-be11-4dde-9c43-87f51d7f8590,6bb5ec11_be11_4dde_9c43_87f51d7f8590@zakyfoundation.org,M,1985-04-09,2017-04-29
4780,Daliono,Simanjuntak,a1e14e9b-d076-4402-ad13-3cbe62378514,a1e14e9b_d076_4402_ad13_3cbe62378514@startupcampus.id,M,1995-05-15,2020-04-01
21812,Tasnim,Kuswoyo,45523548-4cf7-4022-93dc-c9f45083b406,45523548_4cf7_4022_93dc_c9f45083b406@zakyfoundation.org,M,2003-07-04,2018-08-31
78730,Intan,Anggraini,a044743d-0098-4030-8313-74b4de891143,a044743d_0098_4030_8313_74b4de891143@zakyfoundation.org,F,2001-11-19,2018-09-23
98528,Nabila,Mandasari,7dda5e9d-9121-46b5-9a77-2a8b7b9b025a,7dda5e9d_9121_46b5_9a77_2a8b7b9b025a@startupcampus.id,F,2002-02-04,2020-09-06
300,Dadi,Simbolon,aada1514-70f5-4e18-a609-0dd5fc108175,aada1514_70f5_4e18_a609_0dd5fc108175@startupcampus.id,M,2003-06-18,2016-08-27
39813,Kusuma,Damanik,a2154141-aac5-4a17-add5-9b3a3ffd1c02,a2154141_aac5_4a17_add5_9b3a3ffd1c02@startupcampus.id,M,2000-07-28,2017-01-15
63682,Dalima,Widiastuti,4f2fdd5a-b321-4b07-abb3-d54a914f1329,4f2fdd5a_b321_4b07_abb3_d54a914f1329@zakyfoundation.org,F,2000-01-24,2019-06-29
17218,Muni,Irawan,c9f274fa-715c-4f1f-9dda-d4cb14d6f370,c9f274fa_715c_4f1f_9dda_d4cb14d6f370@startupcampus.id,M,2004-11-26,2021-10-30
1154,Ganjaran,Saefullah,a4f78ad4-2972-447f-b4e7-14ea2b53268a,a4f78ad4_2972_447f_b4e7_14ea2b53268a@startupcampus.id,M,1994-09-14,2020-07-31
65413,Luis,Kuswoyo,ff7fd8fe-4e44-43cc-a81f-4adef9377d87,ff7fd8fe_4e44_43cc_a81f_4adef9377d87@startupcampus.id,M,1996-08-17,2018-08-12
56043,Sari,Pudjiastuti,a9d04799-cb5c-472f-a589-3285a6f8c52e,a9d04799_cb5c_472f_a589_3285a6f8c52e@zakyfoundation.org,F,1978-03-27,2021-12-24
39487,Gamanto,Pratama,67a78c22-dcb2-4042-9c24-ae1170b32bd4,67a78c22_dcb2_4042_9c24_ae1170b32bd4@startupcampus.id,M,1989-11-12,2019-12-13
79941,Alika,Wahyuni,ad57acfb-7d13-449b-9e94-0c3558bd55cc,ad57acfb_7d13_449b_9e94_0c3558bd55cc@zakyfoundation.org,F,1998-07-09,2019-11-17
18362,Lalita,Suartini,bfc0f034-bcaf-4cda-b55a-dbf82655cd93,bfc0f034_bcaf_4cda_b55a_dbf82655cd93@startupcampus.id,F,1997-12-09,2020-11-25
93571,Dalima,Halimah,4d0dcf76-c7d0-42a4-9a1c-a30628c81e12,4d0dcf76_c7d0_42a4_9a1c_a30628c81e12@startupcampus.id,F,1999-09-24,2021-08-01
54732,Olivia,Yuliarti,253e6c3e-ecee-45c6-b50c-ae6243bda559,253e6c3e_ecee_45c6_b50c_ae6243bda559@startupcampus.id,F,1988-04-17,2018-10-07
19844,Nadine,Kusmawati,c94c1a36-0811-4678-b718-27bc68950675,c94c1a36_0811_4678_b718_27bc68950675@startupcampus.id,F,1995-07-18,2021-07-10
49378,Natalia,Laksita,6e2ad6e0-ba54-44f2-907c-4e55a46a6f07,6e2ad6e0_ba54_44f2_907c_4e55a46a6f07@startupcampus.id,F,2000-08-17,2020-07-25
74995,Violet,Rahimah,1b712254-3978-4896-a775-583e22c09b38,1b712254_3978_4896_a775_583e22c09b38@startupcampus.id,F,1991-12-09,2017-03-20
10226,Juli,Sudiati,14e74d17-755d-4870-9afc-79df4937da1e,14e74d17_755d_4870_9afc_79df4937da1e@zakyfoundation.org,F,1984-05-08,2021-07-10
44691,Elisa,Mulyani,d9e5575b-9af1-4bf2-b792-e0383f17a14e,d9e5575b_9af1_4bf2_b792_e0383f17a14e@startupcampus.id,F,1989-02-13,2018-03-25
7123,Dina,Oktaviani,8ccab486-585a-43bf-a62d-4ec26081673a,8ccab486_585a_43bf_a62d_4ec26081673a@startupcampus.id,F,1999-10-25,2020-04-05
64528,Vanya,Yolanda,5abf0613-dafd-4df7-8f03-76b842fb5f97,5abf0613_dafd_4df7_8f03_76b842fb5f97@startupcampus.id,F,2000-06-21,2021-12-26
61902,Devi,Suryatmi,efe8cbc4-df78-4474-888a-a9f8115a82f6,efe8cbc4_df78_4474_888a_a9f8115a82f6@startupcampus.id,F,1999-02-28,2021-10-31
17858,Padmi,Nuraini,67062080-631d-4e37-82fb-706bee729724,67062080_631d_4e37_82fb_706bee729724@zakyfoundation.org,F,1998-05-11,2021-08-14
60237,Bancar,Wasita,df15d0f5-eb6e-4053-80a6-2a57784b462a,df15d0f5_eb6e_4053_80a6_2a57784b462a@startupcampus.id,M,2002-05-28,2019-01-06
16853,Nabila,Prastuti,7ef3e4de-cd9e-4879-802c-03fb2297c667,7ef3e4de_cd9e_4879_802c_03fb2297c667@zakyfoundation.org,F,1993-07-25,2022-01-29
6902,Zahra,Mayasari,b2f7371f-0138-413a-8910-1bf3885c6cb8,b2f7371f_0138_413a_8910_1bf3885c6cb8@zakyfoundation.org,F,1998-04-02,2022-07-19
27326,Hartaka,Firmansyah,7d8ca267-0e95-4ede-ab3d-5839c850b1b1,7d8ca267_0e95_4ede_ab3d_5839c850b1b1@startupcampus.id,M,1993-11-14,2020-10-04
19249,Nalar,Wacana,a83c4140-8142-42fd-a018-eb41db64c398,a83c4140_8142_42fd_a018_eb41db64c398@startupcampus.id,M,1996-07-26,2022-04-13
91718,Ulya,Permata,90df8b92-a1a6-44d1-b738-0941369863e2,90df8b92_a1a6_44d1_b738_0941369863e2@startupcampus.id,F,1994-06-04,2020-09-10
49869,Daru,Thamrin,b438d74d-a92a-496c-94da-3bd2ede86abf,b438d74d_a92a_496c_94da_3bd2ede86abf@zakyfoundation.org,M,1992-06-19,2021-10-31
8088,Suci,Puspasari,dbb0f53b-6a81-4287-9f9c-57d521e15d8e,dbb0f53b_6a81_4287_9f9c_57d521e15d8e@startupcampus.id,F,2005-07-31,2021-02-13
45278,Jamalia,Suartini,d3b85b6d-10f1-4aac-ae56-b08a0df98533,d3b85b6d_10f1_4aac_ae56_b08a0df98533@startupcampus.id,F,1996-03-17,2018-11-06
81970,Cengkal,Situmorang,c9bd7f8e-e268-4978-8ff0-2895174e0909,c9bd7f8e_e268_4978_8ff0_2895174e0909@zakyfoundation.org,M,2001-08-13,2022-06-05
33507,Cindy,Melani,8327a582-2aa5-46fe-8949-9e0f875e2054,8327a582_2aa5_46fe_8949_9e0f875e2054@startupcampus.id,F,1998-01-28,2020-03-17
54884,Rangga,Sirait,f1bb3056-441b-4f88-93fa-effa0b8d9e73,f1bb3056_441b_4f88_93fa_effa0b8d9e73@startupcampus.id,M,2002-01-03,2018-01-30
26368,Eva,Winarsih,777dc1ab-86ef-44bb-a838-185b912f6dcb,777dc1ab_86ef_44bb_a838_185b912f6dcb@zakyfoundation.org,F,1986-07-16,2021-11-13
23454,Gawati,Lestari,cd294013-f71a-472d-a377-f3e03d8749a6,cd294013_f71a_472d_a377_f3e03d8749a6@startupcampus.id,F,1989-07-12,2020-04-12
59805,Eva,Puspita,4eef2838-499f-4837-9ac5-1e1caaa0c3cb,4eef2838_499f_4837_9ac5_1e1caaa0c3cb@zakyfoundation.org,F,2000-04-28,2019-07-06
66253,Radika,Pangestu,8f058610-24ec-417b-844d-f1927ebd6f5f,8f058610_24ec_417b_844d_f1927ebd6f5f@zakyfoundation.org,M,2005-03-21,2021-07-11
87312,Melinda,Yuliarti,d2192f05-ab7e-423a-9383-6203f562ff18,d2192f05_ab7e_423a_9383_6203f562ff18@startupcampus.id,F,1993-07-24,2017-11-04
12760,Gina,Mandasari,7c52debb-6ed4-4bb4-8caf-1cb9f882bccc,7c52debb_6ed4_4bb4_8caf_1cb9f882bccc@zakyfoundation.org,F,1996-04-06,2020-10-17
46794,Cinta,Widiastuti,39ff2b38-0269-470b-9186-d12dbfc91c6e,39ff2b38_0269_470b_9186_d12dbfc91c6e@startupcampus.id,F,1998-11-16,2020-10-31
8358,Siti,Novitasari,5a7d413b-c546-4aff-bd6a-e798d0c781d7,5a7d413b_c546_4aff_bd6a_e798d0c781d7@startupcampus.id,F,1984-09-30,2021-11-20
10926,Tami,Aryani,384241e5-d72b-4ca2-a970-23c551547cb4,384241e5_d72b_4ca2_a970_23c551547cb4@startupcampus.id,F,1994-07-17,2020-07-26
23862,Humaira,Winarsih,061122c9-0efc-4a3d-a081-b18638949972,061122c9_0efc_4a3d_a081_b18638949972@startupcampus.id,F,2001-12-21,2022-02-16
74566,Cornelia,Hasanah,f4cb171a-e73b-4160-9f4d-cb95141f608c,f4cb171a_e73b_4160_9f4d_cb95141f608c@startupcampus.id,F,2004-11-22,2018-06-19
